boundary,boundary_left,boundary_right,left_index,right_index,left_filename,right_filename,sequence_gap,raw_matches,verified_inliers,inlier_ratio,qualified,selected,frontend
73-74,73,74,39,106,IMG20260826123333.jpg,IMG20260826124237.jpg,67,180,107,0.5944444444444444,1,0,aliked_lightglue
73-74,73,74,39,107,IMG20260826123333.jpg,IMG20260826124240.jpg,68,148,78,0.527027027027027,1,0,aliked_lightglue
73-74,73,74,39,108,IMG20260826123333.jpg,IMG20260826124243.jpg,69,119,67,0.5630252100840336,1,0,aliked_lightglue
73-74,73,74,39,109,IMG20260826123333.jpg,IMG20260826124248.jpg,70,114,56,0.49122807017543857,1,0,aliked_lightglue
73-74,73,74,39,110,IMG20260826123333.jpg,IMG20260826124305.jpg,71,153,80,0.5228758169934641,1,0,aliked_lightglue
73-74,73,74,39,111,IMG20260826123333.jpg,IMG20260826124308.jpg,72,88,40,0.45454545454545453,1,0,aliked_lightglue
73-74,73,74,39,112,IMG20260826123333.jpg,IMG20260826124313.jpg,73,173,68,0.3930635838150289,1,0,aliked_lightglue
73-74,73,74,39,113,IMG20260826123333.jpg,IMG20260826124317.jpg,74,144,59,0.4097222222222222,1,0,aliked_lightglue
73-74,73,74,40,81,IMG20260826123344.jpg,IMG20260826124044.jpg,41,159,69,0.4339622641509434,1,0,aliked_lightglue
73-74,73,74,40,82,IMG20260826123344.jpg,IMG20260826124048.jpg,42,99,34,0.3434343434343434,1,0,aliked_lightglue
73-74,73,74,40,83,IMG20260826123344.jpg,IMG20260826124051.jpg,43,60,25,0.4166666666666667,1,0,aliked_lightglue
73-74,73,74,40,84,IMG20260826123344.jpg,IMG20260826124054.jpg,44,66,26,0.3939393939393939,1,0,aliked_lightglue
73-74,73,74,40,85,IMG20260826123344.jpg,IMG20260826124101.jpg,45,113,39,0.34513274336283184,1,0,aliked_lightglue
73-74,73,74,40,86,IMG20260826123344.jpg,IMG20260826124104.jpg,46,81,36,0.4444444444444444,1,0,aliked_lightglue
73-74,73,74,40,87,IMG20260826123344.jpg,IMG20260826124110.jpg,47,137,65,0.4744525547445255,1,0,aliked_lightglue
73-74,73,74,40,88,IMG20260826123344.jpg,IMG20260826124113.jpg,48,311,120,0.3858520900321543,1,0,aliked_lightglue
73-74,73,74,40,89,IMG20260826123344.jpg,IMG20260826124116.jpg,49,230,86,0.3739130434782609,1,0,aliked_lightglue
73-74,73,74,40,90,IMG20260826123344.jpg,IMG20260826124123.jpg,50,240,99,0.4125,1,0,aliked_lightglue
73-74,73,74,40,91,IMG20260826123344.jpg,IMG20260826124128.jpg,51,344,169,0.49127906976744184,1,1,aliked_lightglue
73-74,73,74,40,92,IMG20260826123344.jpg,IMG20260826124132.jpg,52,275,126,0.4581818181818182,1,0,aliked_lightglue
73-74,73,74,40,93,IMG20260826123344.jpg,IMG20260826124140.jpg,53,114,46,0.40350877192982454,1,0,aliked_lightglue
73-74,73,74,40,94,IMG20260826123344.jpg,IMG20260826124143.jpg,54,113,45,0.39823008849557523,1,0,aliked_lightglue
73-74,73,74,40,95,IMG20260826123344.jpg,IMG20260826124146.jpg,55,69,26,0.37681159420289856,1,0,aliked_lightglue
73-74,73,74,40,96,IMG20260826123344.jpg,IMG20260826124148.jpg,56,129,34,0.26356589147286824,1,0,aliked_lightglue
73-74,73,74,40,97,IMG20260826123344.jpg,IMG20260826124151.jpg,57,120,42,0.35,1,0,aliked_lightglue
73-74,73,74,40,98,IMG20260826123344.jpg,IMG20260826124156.jpg,58,158,59,0.37341772151898733,1,0,aliked_lightglue
73-74,73,74,40,99,IMG20260826123344.jpg,IMG20260826124159.jpg,59,126,47,0.373015873015873,1,0,aliked_lightglue
73-74,73,74,40,100,IMG20260826123344.jpg,IMG20260826124201.jpg,60,86,31,0.36046511627906974,1,0,aliked_lightglue
73-74,73,74,40,101,IMG20260826123344.jpg,IMG20260826124204.jpg,61,99,40,0.40404040404040403,1,0,aliked_lightglue
73-74,73,74,40,102,IMG20260826123344.jpg,IMG20260826124210.jpg,62,175,88,0.5028571428571429,1,0,aliked_lightglue
73-74,73,74,40,103,IMG20260826123344.jpg,IMG20260826124214.jpg,63,259,117,0.4517374517374517,1,0,aliked_lightglue
73-74,73,74,40,104,IMG20260826123344.jpg,IMG20260826124218.jpg,64,245,100,0.40816326530612246,1,0,aliked_lightglue
73-74,73,74,40,105,IMG20260826123344.jpg,IMG20260826124234.jpg,65,329,156,0.47416413373860183,1,0,aliked_lightglue
73-74,73,74,40,106,IMG20260826123344.jpg,IMG20260826124237.jpg,66,284,146,0.5140845070422535,1,0,aliked_lightglue
73-74,73,74,40,107,IMG20260826123344.jpg,IMG20260826124240.jpg,67,243,140,0.5761316872427984,1,0,aliked_lightglue
73-74,73,74,40,108,IMG20260826123344.jpg,IMG20260826124243.jpg,68,216,96,0.4444444444444444,1,0,aliked_lightglue
73-74,73,74,40,109,IMG20260826123344.jpg,IMG20260826124248.jpg,69,238,109,0.4579831932773109,1,0,aliked_lightglue
73-74,73,74,40,110,IMG20260826123344.jpg,IMG20260826124305.jpg,70,55,37,0.6727272727272727,1,0,aliked_lightglue
73-74,73,74,40,111,IMG20260826123344.jpg,IMG20260826124308.jpg,71,86,37,0.43023255813953487,1,0,aliked_lightglue
73-74,73,74,40,112,IMG20260826123344.jpg,IMG20260826124313.jpg,72,117,56,0.47863247863247865,1,0,aliked_lightglue
73-74,73,74,40,113,IMG20260826123344.jpg,IMG20260826124317.jpg,73,237,108,0.45569620253164556,1,0,aliked_lightglue
73-74,73,74,41,82,IMG20260826123349.jpg,IMG20260826124048.jpg,41,160,54,0.3375,1,0,aliked_lightglue
73-74,73,74,41,83,IMG20260826123349.jpg,IMG20260826124051.jpg,42,125,34,0.272,1,0,aliked_lightglue
73-74,73,74,41,84,IMG20260826123349.jpg,IMG20260826124054.jpg,43,74,22,0.2972972972972973,1,0,aliked_lightglue
73-74,73,74,41,85,IMG20260826123349.jpg,IMG20260826124101.jpg,44,100,26,0.26,1,0,aliked_lightglue
73-74,73,74,41,86,IMG20260826123349.jpg,IMG20260826124104.jpg,45,115,28,0.24347826086956523,1,0,aliked_lightglue
73-74,73,74,41,87,IMG20260826123349.jpg,IMG20260826124110.jpg,46,51,21,0.4117647058823529,1,0,aliked_lightglue
73-74,73,74,41,88,IMG20260826123349.jpg,IMG20260826124113.jpg,47,120,43,0.35833333333333334,1,0,aliked_lightglue
73-74,73,74,41,89,IMG20260826123349.jpg,IMG20260826124116.jpg,48,103,35,0.33980582524271846,1,0,aliked_lightglue
73-74,73,74,41,90,IMG20260826123349.jpg,IMG20260826124123.jpg,49,283,99,0.3498233215547703,1,0,aliked_lightglue
73-74,73,74,41,91,IMG20260826123349.jpg,IMG20260826124128.jpg,50,318,112,0.3522012578616352,1,0,aliked_lightglue
73-74,73,74,41,92,IMG20260826123349.jpg,IMG20260826124132.jpg,51,244,90,0.36885245901639346,1,0,aliked_lightglue
73-74,73,74,41,93,IMG20260826123349.jpg,IMG20260826124140.jpg,52,104,24,0.23076923076923078,1,0,aliked_lightglue
73-74,73,74,41,94,IMG20260826123349.jpg,IMG20260826124143.jpg,53,122,51,0.4180327868852459,1,0,aliked_lightglue
73-74,73,74,41,95,IMG20260826123349.jpg,IMG20260826124146.jpg,54,95,40,0.42105263157894735,1,0,aliked_lightglue
73-74,73,74,41,96,IMG20260826123349.jpg,IMG20260826124148.jpg,55,72,25,0.3472222222222222,1,0,aliked_lightglue
73-74,73,74,41,97,IMG20260826123349.jpg,IMG20260826124151.jpg,56,107,33,0.308411214953271,1,0,aliked_lightglue
73-74,73,74,41,98,IMG20260826123349.jpg,IMG20260826124156.jpg,57,165,37,0.22424242424242424,1,0,aliked_lightglue
73-74,73,74,41,99,IMG20260826123349.jpg,IMG20260826124159.jpg,58,219,63,0.2876712328767123,1,0,aliked_lightglue
73-74,73,74,41,100,IMG20260826123349.jpg,IMG20260826124201.jpg,59,199,57,0.2864321608040201,1,0,aliked_lightglue
73-74,73,74,41,101,IMG20260826123349.jpg,IMG20260826124204.jpg,60,192,66,0.34375,1,0,aliked_lightglue
73-74,73,74,41,102,IMG20260826123349.jpg,IMG20260826124210.jpg,61,245,79,0.3224489795918367,1,0,aliked_lightglue
73-74,73,74,41,103,IMG20260826123349.jpg,IMG20260826124214.jpg,62,154,59,0.38311688311688313,1,0,aliked_lightglue
73-74,73,74,41,104,IMG20260826123349.jpg,IMG20260826124218.jpg,63,164,51,0.31097560975609756,1,0,aliked_lightglue
73-74,73,74,41,105,IMG20260826123349.jpg,IMG20260826124234.jpg,64,266,95,0.35714285714285715,1,0,aliked_lightglue
73-74,73,74,41,106,IMG20260826123349.jpg,IMG20260826124237.jpg,65,265,131,0.49433962264150944,1,0,aliked_lightglue
73-74,73,74,41,107,IMG20260826123349.jpg,IMG20260826124240.jpg,66,280,138,0.4928571428571429,1,0,aliked_lightglue
73-74,73,74,41,108,IMG20260826123349.jpg,IMG20260826124243.jpg,67,207,107,0.5169082125603864,1,0,aliked_lightglue
73-74,73,74,41,109,IMG20260826123349.jpg,IMG20260826124248.jpg,68,170,98,0.5764705882352941,1,0,aliked_lightglue
73-74,73,74,41,110,IMG20260826123349.jpg,IMG20260826124305.jpg,69,73,38,0.5205479452054794,1,0,aliked_lightglue
73-74,73,74,41,111,IMG20260826123349.jpg,IMG20260826124308.jpg,70,203,94,0.4630541871921182,1,0,aliked_lightglue
73-74,73,74,41,112,IMG20260826123349.jpg,IMG20260826124313.jpg,71,207,105,0.5072463768115942,1,0,aliked_lightglue
73-74,73,74,41,113,IMG20260826123349.jpg,IMG20260826124317.jpg,72,110,45,0.4090909090909091,1,0,aliked_lightglue
73-74,73,74,42,83,IMG20260826123353.jpg,IMG20260826124051.jpg,41,105,42,0.4,1,0,aliked_lightglue
73-74,73,74,42,84,IMG20260826123353.jpg,IMG20260826124054.jpg,42,171,55,0.3216374269005848,1,0,aliked_lightglue
73-74,73,74,42,85,IMG20260826123353.jpg,IMG20260826124101.jpg,43,152,44,0.2894736842105263,1,0,aliked_lightglue
73-74,73,74,42,86,IMG20260826123353.jpg,IMG20260826124104.jpg,44,151,48,0.31788079470198677,1,0,aliked_lightglue
73-74,73,74,42,87,IMG20260826123353.jpg,IMG20260826124110.jpg,45,81,30,0.37037037037037035,1,0,aliked_lightglue
73-74,73,74,42,88,IMG20260826123353.jpg,IMG20260826124113.jpg,46,222,68,0.3063063063063063,1,0,aliked_lightglue
73-74,73,74,42,89,IMG20260826123353.jpg,IMG20260826124116.jpg,47,128,48,0.375,1,0,aliked_lightglue
73-74,73,74,42,90,IMG20260826123353.jpg,IMG20260826124123.jpg,48,133,48,0.3609022556390977,1,0,aliked_lightglue
73-74,73,74,42,91,IMG20260826123353.jpg,IMG20260826124128.jpg,49,190,73,0.38421052631578945,1,0,aliked_lightglue
73-74,73,74,42,92,IMG20260826123353.jpg,IMG20260826124132.jpg,50,324,115,0.3549382716049383,1,0,aliked_lightglue
73-74,73,74,42,93,IMG20260826123353.jpg,IMG20260826124140.jpg,51,139,42,0.302158273381295,1,0,aliked_lightglue
73-74,73,74,42,94,IMG20260826123353.jpg,IMG20260826124143.jpg,52,141,53,0.375886524822695,1,0,aliked_lightglue
73-74,73,74,42,95,IMG20260826123353.jpg,IMG20260826124146.jpg,53,208,73,0.35096153846153844,1,0,aliked_lightglue
73-74,73,74,42,96,IMG20260826123353.jpg,IMG20260826124148.jpg,54,94,30,0.3191489361702128,1,0,aliked_lightglue
73-74,73,74,42,97,IMG20260826123353.jpg,IMG20260826124151.jpg,55,63,27,0.42857142857142855,1,0,aliked_lightglue
73-74,73,74,42,98,IMG20260826123353.jpg,IMG20260826124156.jpg,56,129,39,0.3023255813953488,1,0,aliked_lightglue
73-74,73,74,42,99,IMG20260826123353.jpg,IMG20260826124159.jpg,57,142,42,0.29577464788732394,1,0,aliked_lightglue
73-74,73,74,42,100,IMG20260826123353.jpg,IMG20260826124201.jpg,58,154,45,0.2922077922077922,1,0,aliked_lightglue
73-74,73,74,42,101,IMG20260826123353.jpg,IMG20260826124204.jpg,59,133,40,0.3007518796992481,1,0,aliked_lightglue
73-74,73,74,42,102,IMG20260826123353.jpg,IMG20260826124210.jpg,60,158,59,0.37341772151898733,1,0,aliked_lightglue
73-74,73,74,42,103,IMG20260826123353.jpg,IMG20260826124214.jpg,61,141,42,0.2978723404255319,1,0,aliked_lightglue
73-74,73,74,42,104,IMG20260826123353.jpg,IMG20260826124218.jpg,62,146,39,0.2671232876712329,1,0,aliked_lightglue
73-74,73,74,42,105,IMG20260826123353.jpg,IMG20260826124234.jpg,63,125,42,0.336,1,0,aliked_lightglue
73-74,73,74,42,106,IMG20260826123353.jpg,IMG20260826124237.jpg,64,244,108,0.4426229508196721,1,0,aliked_lightglue
73-74,73,74,42,107,IMG20260826123353.jpg,IMG20260826124240.jpg,65,235,110,0.46808510638297873,1,0,aliked_lightglue
73-74,73,74,42,108,IMG20260826123353.jpg,IMG20260826124243.jpg,66,192,96,0.5,1,0,aliked_lightglue
73-74,73,74,42,109,IMG20260826123353.jpg,IMG20260826124248.jpg,67,316,169,0.5348101265822784,1,0,aliked_lightglue
73-74,73,74,42,110,IMG20260826123353.jpg,IMG20260826124305.jpg,68,117,55,0.4700854700854701,1,0,aliked_lightglue
73-74,73,74,42,111,IMG20260826123353.jpg,IMG20260826124308.jpg,69,156,96,0.6153846153846154,1,0,aliked_lightglue
73-74,73,74,42,112,IMG20260826123353.jpg,IMG20260826124313.jpg,70,179,70,0.39106145251396646,1,0,aliked_lightglue
73-74,73,74,42,113,IMG20260826123353.jpg,IMG20260826124317.jpg,71,106,56,0.5283018867924528,1,0,aliked_lightglue
73-74,73,74,43,84,IMG20260826123357.jpg,IMG20260826124054.jpg,41,261,80,0.3065134099616858,1,0,aliked_lightglue
73-74,73,74,43,85,IMG20260826123357.jpg,IMG20260826124101.jpg,42,146,38,0.2602739726027397,1,0,aliked_lightglue
73-74,73,74,43,86,IMG20260826123357.jpg,IMG20260826124104.jpg,43,172,45,0.2616279069767442,1,0,aliked_lightglue
73-74,73,74,43,87,IMG20260826123357.jpg,IMG20260826124110.jpg,44,100,35,0.35,1,0,aliked_lightglue
73-74,73,74,43,88,IMG20260826123357.jpg,IMG20260826124113.jpg,45,92,37,0.40217391304347827,1,0,aliked_lightglue
73-74,73,74,43,89,IMG20260826123357.jpg,IMG20260826124116.jpg,46,65,24,0.36923076923076925,1,0,aliked_lightglue
73-74,73,74,43,90,IMG20260826123357.jpg,IMG20260826124123.jpg,47,162,52,0.32098765432098764,1,0,aliked_lightglue
73-74,73,74,43,91,IMG20260826123357.jpg,IMG20260826124128.jpg,48,110,38,0.34545454545454546,1,0,aliked_lightglue
73-74,73,74,43,92,IMG20260826123357.jpg,IMG20260826124132.jpg,49,138,45,0.32608695652173914,1,0,aliked_lightglue
73-74,73,74,43,93,IMG20260826123357.jpg,IMG20260826124140.jpg,50,255,83,0.3254901960784314,1,0,aliked_lightglue
73-74,73,74,43,94,IMG20260826123357.jpg,IMG20260826124143.jpg,51,186,91,0.489247311827957,1,0,aliked_lightglue
73-74,73,74,43,95,IMG20260826123357.jpg,IMG20260826124146.jpg,52,213,81,0.38028169014084506,1,0,aliked_lightglue
73-74,73,74,43,96,IMG20260826123357.jpg,IMG20260826124148.jpg,53,103,35,0.33980582524271846,1,0,aliked_lightglue
73-74,73,74,43,97,IMG20260826123357.jpg,IMG20260826124151.jpg,54,40,17,0.425,1,0,aliked_lightglue
73-74,73,74,43,98,IMG20260826123357.jpg,IMG20260826124156.jpg,55,116,37,0.31896551724137934,1,0,aliked_lightglue
73-74,73,74,43,99,IMG20260826123357.jpg,IMG20260826124159.jpg,56,117,37,0.3162393162393162,1,0,aliked_lightglue
73-74,73,74,43,100,IMG20260826123357.jpg,IMG20260826124201.jpg,57,82,24,0.2926829268292683,1,0,aliked_lightglue
73-74,73,74,43,101,IMG20260826123357.jpg,IMG20260826124204.jpg,58,91,30,0.32967032967032966,1,0,aliked_lightglue
73-74,73,74,43,102,IMG20260826123357.jpg,IMG20260826124210.jpg,59,222,65,0.2927927927927928,1,0,aliked_lightglue
73-74,73,74,43,103,IMG20260826123357.jpg,IMG20260826124214.jpg,60,200,54,0.27,1,0,aliked_lightglue
73-74,73,74,43,104,IMG20260826123357.jpg,IMG20260826124218.jpg,61,62,26,0.41935483870967744,1,0,aliked_lightglue
73-74,73,74,43,105,IMG20260826123357.jpg,IMG20260826124234.jpg,62,66,25,0.3787878787878788,1,0,aliked_lightglue
73-74,73,74,43,106,IMG20260826123357.jpg,IMG20260826124237.jpg,63,126,59,0.46825396825396826,1,0,aliked_lightglue
73-74,73,74,43,107,IMG20260826123357.jpg,IMG20260826124240.jpg,64,158,54,0.34177215189873417,1,0,aliked_lightglue
73-74,73,74,43,108,IMG20260826123357.jpg,IMG20260826124243.jpg,65,297,125,0.4208754208754209,1,0,aliked_lightglue
73-74,73,74,43,109,IMG20260826123357.jpg,IMG20260826124248.jpg,66,263,140,0.532319391634981,1,0,aliked_lightglue
73-74,73,74,43,110,IMG20260826123357.jpg,IMG20260826124305.jpg,67,167,79,0.47305389221556887,1,0,aliked_lightglue
73-74,73,74,43,111,IMG20260826123357.jpg,IMG20260826124308.jpg,68,225,97,0.4311111111111111,1,0,aliked_lightglue
73-74,73,74,43,112,IMG20260826123357.jpg,IMG20260826124313.jpg,69,121,60,0.49586776859504134,1,0,aliked_lightglue
73-74,73,74,43,113,IMG20260826123357.jpg,IMG20260826124317.jpg,70,160,71,0.44375,1,0,aliked_lightglue
73-74,73,74,44,85,IMG20260826123403.jpg,IMG20260826124101.jpg,41,121,41,0.33884297520661155,1,0,aliked_lightglue
73-74,73,74,44,86,IMG20260826123403.jpg,IMG20260826124104.jpg,42,101,26,0.25742574257425743,1,0,aliked_lightglue
73-74,73,74,44,87,IMG20260826123403.jpg,IMG20260826124110.jpg,43,113,20,0.17699115044247787,1,0,aliked_lightglue
73-74,73,74,44,88,IMG20260826123403.jpg,IMG20260826124113.jpg,44,54,24,0.4444444444444444,1,0,aliked_lightglue
73-74,73,74,44,89,IMG20260826123403.jpg,IMG20260826124116.jpg,45,79,25,0.31645569620253167,1,0,aliked_lightglue
73-74,73,74,44,90,IMG20260826123403.jpg,IMG20260826124123.jpg,46,99,32,0.32323232323232326,1,0,aliked_lightglue
73-74,73,74,44,91,IMG20260826123403.jpg,IMG20260826124128.jpg,47,78,24,0.3076923076923077,1,0,aliked_lightglue
73-74,73,74,44,92,IMG20260826123403.jpg,IMG20260826124132.jpg,48,145,42,0.2896551724137931,1,0,aliked_lightglue
73-74,73,74,44,93,IMG20260826123403.jpg,IMG20260826124140.jpg,49,186,88,0.4731182795698925,1,0,aliked_lightglue
73-74,73,74,44,94,IMG20260826123403.jpg,IMG20260826124143.jpg,50,186,85,0.45698924731182794,1,0,aliked_lightglue
73-74,73,74,44,95,IMG20260826123403.jpg,IMG20260826124146.jpg,51,214,84,0.3925233644859813,1,0,aliked_lightglue
73-74,73,74,44,96,IMG20260826123403.jpg,IMG20260826124148.jpg,52,122,57,0.4672131147540984,1,0,aliked_lightglue
73-74,73,74,44,97,IMG20260826123403.jpg,IMG20260826124151.jpg,53,78,33,0.4230769230769231,1,0,aliked_lightglue
73-74,73,74,44,98,IMG20260826123403.jpg,IMG20260826124156.jpg,54,69,32,0.463768115942029,1,0,aliked_lightglue
73-74,73,74,44,99,IMG20260826123403.jpg,IMG20260826124159.jpg,55,67,33,0.4925373134328358,1,0,aliked_lightglue
73-74,73,74,44,100,IMG20260826123403.jpg,IMG20260826124201.jpg,56,141,57,0.40425531914893614,1,0,aliked_lightglue
73-74,73,74,44,101,IMG20260826123403.jpg,IMG20260826124204.jpg,57,171,44,0.2573099415204678,1,0,aliked_lightglue
73-74,73,74,44,102,IMG20260826123403.jpg,IMG20260826124210.jpg,58,170,46,0.27058823529411763,1,0,aliked_lightglue
73-74,73,74,44,103,IMG20260826123403.jpg,IMG20260826124214.jpg,59,125,45,0.36,1,0,aliked_lightglue
73-74,73,74,44,104,IMG20260826123403.jpg,IMG20260826124218.jpg,60,81,28,0.345679012345679,1,0,aliked_lightglue
73-74,73,74,44,105,IMG20260826123403.jpg,IMG20260826124234.jpg,61,49,19,0.3877551020408163,1,0,aliked_lightglue
73-74,73,74,44,106,IMG20260826123403.jpg,IMG20260826124237.jpg,62,103,42,0.4077669902912621,1,0,aliked_lightglue
73-74,73,74,44,107,IMG20260826123403.jpg,IMG20260826124240.jpg,63,85,31,0.36470588235294116,1,0,aliked_lightglue
73-74,73,74,44,108,IMG20260826123403.jpg,IMG20260826124243.jpg,64,112,47,0.41964285714285715,1,0,aliked_lightglue
73-74,73,74,44,109,IMG20260826123403.jpg,IMG20260826124248.jpg,65,182,73,0.4010989010989011,1,0,aliked_lightglue
73-74,73,74,44,110,IMG20260826123403.jpg,IMG20260826124305.jpg,66,45,24,0.5333333333333333,1,0,aliked_lightglue
73-74,73,74,44,111,IMG20260826123403.jpg,IMG20260826124308.jpg,67,146,66,0.4520547945205479,1,0,aliked_lightglue
73-74,73,74,44,112,IMG20260826123403.jpg,IMG20260826124313.jpg,68,194,75,0.3865979381443299,1,0,aliked_lightglue
73-74,73,74,44,113,IMG20260826123403.jpg,IMG20260826124317.jpg,69,247,121,0.4898785425101215,1,0,aliked_lightglue
73-74,73,74,45,86,IMG20260826123408.jpg,IMG20260826124104.jpg,41,153,51,0.3333333333333333,1,0,aliked_lightglue
73-74,73,74,45,87,IMG20260826123408.jpg,IMG20260826124110.jpg,42,171,62,0.36257309941520466,1,0,aliked_lightglue
73-74,73,74,45,88,IMG20260826123408.jpg,IMG20260826124113.jpg,43,139,53,0.381294964028777,1,0,aliked_lightglue
73-74,73,74,45,89,IMG20260826123408.jpg,IMG20260826124116.jpg,44,98,28,0.2857142857142857,1,0,aliked_lightglue
73-74,73,74,45,90,IMG20260826123408.jpg,IMG20260826124123.jpg,45,90,32,0.35555555555555557,1,0,aliked_lightglue
73-74,73,74,45,91,IMG20260826123408.jpg,IMG20260826124128.jpg,46,52,29,0.5576923076923077,1,0,aliked_lightglue
73-74,73,74,45,92,IMG20260826123408.jpg,IMG20260826124132.jpg,47,192,65,0.3385416666666667,1,0,aliked_lightglue
73-74,73,74,45,93,IMG20260826123408.jpg,IMG20260826124140.jpg,48,152,53,0.34868421052631576,1,0,aliked_lightglue
73-74,73,74,45,94,IMG20260826123408.jpg,IMG20260826124143.jpg,49,210,73,0.3476190476190476,1,0,aliked_lightglue
73-74,73,74,45,95,IMG20260826123408.jpg,IMG20260826124146.jpg,50,274,85,0.3102189781021898,1,0,aliked_lightglue
73-74,73,74,45,96,IMG20260826123408.jpg,IMG20260826124148.jpg,51,213,62,0.29107981220657275,1,0,aliked_lightglue
73-74,73,74,45,97,IMG20260826123408.jpg,IMG20260826124151.jpg,52,73,34,0.4657534246575342,1,0,aliked_lightglue
73-74,73,74,45,98,IMG20260826123408.jpg,IMG20260826124156.jpg,53,109,35,0.3211009174311927,1,0,aliked_lightglue
73-74,73,74,45,99,IMG20260826123408.jpg,IMG20260826124159.jpg,54,109,43,0.3944954128440367,1,0,aliked_lightglue
73-74,73,74,45,100,IMG20260826123408.jpg,IMG20260826124201.jpg,55,118,47,0.3983050847457627,1,0,aliked_lightglue
73-74,73,74,45,101,IMG20260826123408.jpg,IMG20260826124204.jpg,56,103,40,0.3883495145631068,1,0,aliked_lightglue
73-74,73,74,45,102,IMG20260826123408.jpg,IMG20260826124210.jpg,57,53,19,0.3584905660377358,1,0,aliked_lightglue
73-74,73,74,45,103,IMG20260826123408.jpg,IMG20260826124214.jpg,58,85,29,0.3411764705882353,1,0,aliked_lightglue
73-74,73,74,45,104,IMG20260826123408.jpg,IMG20260826124218.jpg,59,118,50,0.423728813559322,1,0,aliked_lightglue
73-74,73,74,45,105,IMG20260826123408.jpg,IMG20260826124234.jpg,60,125,41,0.328,1,0,aliked_lightglue
73-74,73,74,45,106,IMG20260826123408.jpg,IMG20260826124237.jpg,61,113,39,0.34513274336283184,1,0,aliked_lightglue
73-74,73,74,45,107,IMG20260826123408.jpg,IMG20260826124240.jpg,62,98,40,0.40816326530612246,1,0,aliked_lightglue
73-74,73,74,45,108,IMG20260826123408.jpg,IMG20260826124243.jpg,63,149,56,0.37583892617449666,1,0,aliked_lightglue
73-74,73,74,45,109,IMG20260826123408.jpg,IMG20260826124248.jpg,64,87,39,0.4482758620689655,1,0,aliked_lightglue
73-74,73,74,45,110,IMG20260826123408.jpg,IMG20260826124305.jpg,65,133,62,0.46616541353383456,1,0,aliked_lightglue
73-74,73,74,45,111,IMG20260826123408.jpg,IMG20260826124308.jpg,66,155,66,0.4258064516129032,1,0,aliked_lightglue
73-74,73,74,45,112,IMG20260826123408.jpg,IMG20260826124313.jpg,67,219,78,0.3561643835616438,1,0,aliked_lightglue
73-74,73,74,45,113,IMG20260826123408.jpg,IMG20260826124317.jpg,68,217,80,0.3686635944700461,1,0,aliked_lightglue
